source_file,step,voltage_out_mean_V,voltage_out_ripple_V,voltage_in_mean_V,voltage_in_ripple_V,conversion_ratio,inductor_current_mean_A,inductor_current_rms_A,inductor_current_peak_A,inductor_current_ripple_A,is_ccm,switching_freq_Hz,load_current_mean_A,power_out_W,power_in_W,efficiency,power_loss_W,heatsink_thermal_resistance_CW,heatsink_volume_cm3,switch_voltage_peak_V,switch_current_peak_A,switch_current_rms_A,inductor_volume_cm3,total_volume_cm3,count_mosfets,count_diodes,count_inductors,count_capacitors
00_Step_Down_2_Commercial_Mains_to_12V_cand1,0,1.5913643395096095,0.5417408,380.0,0.0,0.0041878008934463406,94.69288195019057,94.6982634358696,96.29639,3.5567322,1,100000.00000000001,0.12730914716255237,0.20259523688786685,19793.604378307577,1.023538881629347e-05,19793.401783070687,-1.495705639640342,inf,1.3698252,96.29639,70.23363941216904,3.9999999999999996,inf,1,1,1,1
00_Step_Down_2_Commercial_Mains_to_12V_cand2,0,3.6820458140843892,0.0030257702,220.0,0.0,0.01673657188220177,1.0143381823577542,1.0295559517580308,1.293146,0.55896044,1,100000.00000000001,1.014337691416301,3.7348378507474136,92.96638206418613,0.040174069032489566,89.23154421343872,-0.547422066386266,inf,10.141392,1.293129,0.6653926220715717,1.88,inf,1,1,1,1
