source_file,step,voltage_out_mean_V,voltage_out_ripple_V,voltage_in_mean_V,voltage_in_ripple_V,conversion_ratio,inductor_current_mean_A,inductor_current_rms_A,inductor_current_peak_A,inductor_current_ripple_A,is_ccm,switching_freq_Hz,load_current_mean_A,power_out_W,power_in_W,efficiency,power_loss_W,heatsink_thermal_resistance_CW,heatsink_volume_cm3,switch_voltage_peak_V,switch_current_peak_A,switch_current_rms_A,inductor_volume_cm3,total_volume_cm3,count_mosfets,count_diodes,count_inductors,count_capacitors
Phase1_cons4_cand1_b2,0,2.748009789937823,0.00244236,12.0,0.0,0.2290008158281519,9.884927775447911,9.885959339674207,10.110418,0.45134544,1,100000.00000000001,9.884927117075488,27.163876490545302,49.35880393156553,0.5503349823510145,22.19492744102023,2.3297038918408295,17.169563969090408,7.8913713,10.110403,6.377360719766077,1.88,39.04956396909041,1,1,1,1
Phase1_cons4_cand2_b2,0,4.909460572562008,0.024139881,13.5,0.0,0.3636637461157043,16.698845239064116,16.698986399033235,16.807875,0.21827316,1,100000.00000000001,16.698844864457325,81.9823204693828,140.91977436879642,0.581765907847891,58.937453899413626,-0.05779314550868864,inf,8.42676,16.807875,13.202847656264929,3.9999999999999996,inf,1,1,1,1
