source_file,step,voltage_out_mean_V,voltage_out_ripple_V,voltage_in_mean_V,voltage_in_ripple_V,conversion_ratio,inductor_current_mean_A,inductor_current_rms_A,inductor_current_peak_A,inductor_current_ripple_A,is_ccm,switching_freq_Hz,load_current_mean_A,power_out_W,power_in_W,efficiency,power_loss_W,heatsink_thermal_resistance_CW,heatsink_volume_cm3,switch_voltage_peak_V,switch_current_peak_A,switch_current_rms_A,inductor_volume_cm3,total_volume_cm3,count_mosfets,count_diodes,count_inductors,count_capacitors
00_Phase_1_Standard_12V_to_5V_Logic_Buck_cand1_b2,0,28.948771355408052,0.6030216,12.0,0.0,2.412397612950671,25.736589152042992,25.7545214593064,27.256409,3.0495796,1,100000.00000000001,9.649590445246497,279.34378747277106,193.04398141095606,1.4470473797268932,-86.29980606181499,inf,0.0,30.163706,27.256409,20.360837972293492,0.88,20.88,1,1,1,1
00_Phase_1_Standard_12V_to_5V_Logic_Buck_cand2_b2,0,26.2407761982535,0.5072384,12.0,0.0,2.1867313498544583,20.82870377204201,20.84887231390513,22.272448,2.8967628,1,100000.00000000001,8.74692544459676,229.52611301447257,144.98130516822792,1.5831428248500299,-84.54480784624465,inf,0.0,27.40137,22.272448,15.877508753674102,0.88,20.88,1,1,1,1
