source_file,step,voltage_out_mean_V,voltage_out_ripple_V,voltage_in_mean_V,voltage_in_ripple_V,conversion_ratio,inductor_current_mean_A,inductor_current_rms_A,inductor_current_peak_A,inductor_current_ripple_A,is_ccm,switching_freq_Hz,load_current_mean_A,power_out_W,power_in_W,efficiency,power_loss_W,heatsink_thermal_resistance_CW,heatsink_volume_cm3,switch_voltage_peak_V,switch_current_peak_A,switch_current_rms_A,inductor_volume_cm3,total_volume_cm3,count_mosfets,count_diodes,count_inductors,count_capacitors
Phase1_cons4_cand1_b1,0,11.967159827103501,2.7453985,13.0,0.0,0.9205507559310385,126.53074262223093,126.53074567221961,126.56813,0.066833496,1,100000.00000000001,47.868639308414004,572.8516573097596,1022.6074180537386,0.5601872695193533,449.75576074397895,-1.3110085352561258,inf,14.32395,121.0,97.56082819865141,1.88,inf,1,1,1,1
Phase1_cons4_cand2_b1,0,38.82395898666781,0.9705467,12.0,0.0,3.235329915555651,51.78334571968233,51.79312800622205,53.35735,3.1594467,1,100000.00000000001,12.941319483517944,502.43325686146574,466.1043895958507,1.0779414828019858,-36.32886726561503,inf,0.0,40.243866,53.35735,44.85650194063061,0.88,20.88,1,1,1,1
